"method","benchmark","model_key","mask_type","budget","requested_budget","effective_budget","budget_repaired","mask_id","prompt_id","true_score","pred_score","pred_score_posterior_mean","pred_score_hdi_2.5","pred_score_hdi_97.5","pred_score_hdi_width","pred_score_covered","abs_error"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P05_verify","0.66","0.6717075920520251","0.6708290571254909","0.6372280437412746","0.6970794106062915","0.05985136686501691","True","0.011707592052025095"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P06_answer_only","0.64","0.6940613965088489","0.6943696124783771","0.6707764658567927","0.7231489768369541","0.05237251098016138","False","0.05406139650884889"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P07_careful","0.71","0.683143865548387","0.6835414797062981","0.655562837390013","0.7118273173141516","0.05626447992413863","True","0.026856134451612945"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P08_short_proof","0.63","0.6582345575889199","0.6576892192514796","0.6260229771867232","0.6788090345599045","0.052786057373181317","True","0.028234557588919906"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P09_competition","0.74","0.6951433866656005","0.6951838075889444","0.6692191138440348","0.7237201951896569","0.05450108134562215","False","0.0448566133343995"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P10_independent_check","0.72","0.726659277253478","0.7274395172097369","0.7052912140638712","0.7595718600780743","0.05428064601420313","True","0.006659277253478035"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P11_plan_then_solve","0.72","0.6960674430697665","0.6961314585277153","0.6716640156843294","0.7242264901215495","0.052562474437220064","True","0.02393255693023344"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P12_no_guessing","0.68","0.6847421716368386","0.6855702268289758","0.6561445567429051","0.7101195047820934","0.05397494803918834","True","0.004742171636838544"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P13_symbolic","0.71","0.6655061533151714","0.6650208875803364","0.627754061297394","0.6893860644464169","0.06163200314902295","False","0.044493846684828586"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P14_work_backwards","0.69","0.691310812959546","0.6912101438310744","0.669986333498923","0.7163969489388972","0.04641061543997416","True","0.0013108129595460483"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P15_cases","0.71","0.6824752738113893","0.6830598947533013","0.6557709233201927","0.7094267662667321","0.053655842946539356","False","0.027524726188610682"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P16_invariants","0.73","0.6966014887418944","0.6972474342254076","0.6733217909140935","0.72240586954122","0.04908407862712649","False","0.03339851125810556"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P17_constructive","0.63","0.6668105168494075","0.6664057134670708","0.6270441527953173","0.6917406731076834","0.06469652031236606","True","0.036810516849407504"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P18_error_check","0.7","0.7049569847300572","0.7053952088332832","0.675426166142076","0.7354378041813019","0.060011638039225934","True","0.0049569847300572345"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P19_minimal_formal","0.63","0.664055468943025","0.6638593496527375","0.6354014589184068","0.6835915438537705","0.0481900849353637","False","0.034055468943025025"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P20_final_line_strict","0.7","0.6971534542836174","0.6973477751021182","0.6712957140105206","0.7278085804791954","0.056512866468674816","True","0.0028465457163825425"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P21_boxed_only_after_reasoning","0.62","0.6676526591781818","0.6670884308425843","0.6339389999590339","0.6939274918751936","0.059988491916159736","False","0.047652659178181844"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P22_no_extra_final_text","0.7","0.6801494278491244","0.6794170424562899","0.648422517939782","0.7039459417875972","0.05552342384781517","True","0.0198505721508756"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P23_extractable_answer","0.7","0.6678207969429798","0.6664459148787519","0.6294171338277486","0.6900469088667194","0.06062977503897082","False","0.032179203057020156"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P24_single_box","0.67","0.6753774128569784","0.6746555424445966","0.6467714391008546","0.6982540114996766","0.051482572398822035","True","0.0053774128569783475"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P25_answer_format_first","0.69","0.7137347856343154","0.7141065669392216","0.6892543856744735","0.7446869852168226","0.05543259954234914","True","0.023734785634315414"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P26_strict_output_contract","0.71","0.6990837617959036","0.699723899042014","0.6769570667498472","0.7277949738001603","0.0508379070503131","True","0.010916238204096373"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P27_detailed_solution","0.69","0.6938613687307948","0.6940472266525916","0.6670849836647712","0.7208081485401948","0.05372316487542361","True","0.0038613687307949007"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P28_medium_detail","0.72","0.7101714441049163","0.7102882359356558","0.6885844190935355","0.743210356126137","0.054625937032601435","True","0.00982855589508369"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P29_lemma_style","0.67","0.6630052496607255","0.6629515587515755","0.6296998564805645","0.6880625151766985","0.058362658696133995","True","0.006994750339274547"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P30_equation_focused","0.72","0.7173681989829508","0.7178814516167884","0.6955656191083582","0.7463850043471545","0.050819385238796255","True","0.0026318010170491846"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P31_explain_key_idea","0.66","0.6719180162176123","0.6719501621776175","0.6442163791829948","0.6975695367742089","0.05335315759121406","True","0.011918016217612237"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P32_rigorous_but_brief","0.65","0.6934226146765781","0.6940457880102197","0.665809234702806","0.7276078413021599","0.06179860659935399","False","0.04342261467657804"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P33_constraint_check","0.64","0.6688381861580462","0.6690382044586777","0.6419449054979164","0.6934092746055892","0.051464369107672825","False","0.02883818615804623"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P34_boundary_check","0.71","0.6903823553149608","0.6903146703286265","0.6675901634855068","0.7140667319377889","0.0464765684522821","True","0.019617644685039126"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P35_sanity_check","0.72","0.6926951523220051","0.6923267453927171","0.6639849198989197","0.7223025316872279","0.05831761178830819","True","0.027304847677994903"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P36_substitution_check","0.7","0.7132730205262336","0.7140492251639443","0.6923823406545819","0.7434221834980125","0.05103984284343055","True","0.013273020526233692"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P37_mistake_resistant","0.71","0.6982525880947916","0.6982326009378648","0.6769248899724606","0.7219190416433955","0.0449941516709349","True","0.011747411905208338"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P38_double_check_final","0.73","0.7023738114252086","0.7027581722815726","0.6779001259972509","0.7321162193793179","0.05421609338206701","True","0.027626188574791377"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P39_find_structure","0.71","0.6822533752341761","0.6822020653261152","0.6515032062780252","0.7070893459893696","0.05558613971134441","False","0.027746624765823902"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P40_transform_problem","0.71","0.6897203583000673","0.689736922224556","0.6631728288253241","0.7169997823577161","0.053826953532391975","True","0.020279641699932682"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P41_symmetry_search","0.65","0.6783940847050697","0.6777247871832578","0.6475422440579904","0.7021734052561075","0.05463116119811706","True","0.028394084705069655"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P42_extreme_principle","0.65","0.6968348929954962","0.6973511440652007","0.6762844126283792","0.7223041140447293","0.046019701416350034","False","0.04683489299549615"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P43_auxiliary_object","0.7","0.6978884394828695","0.6987648590309881","0.6741885364581468","0.7272838097722794","0.05309527331413255","True","0.002111560517130462"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P44_multiple_strategies","0.8","0.7126411228596312","0.7131418870869389","0.6849415117807813","0.7503186750628348","0.06537716328205345","False","0.08735887714036883"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P45_case_complete","0.66","0.6597063285618249","0.6593658724946178","0.6296063376400242","0.6772895986103765","0.04768326097035236","True","0.00029367143817515817"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P46_construct_and_prove","0.67","0.6928470647691759","0.6926149948922508","0.6676721631889864","0.723059942792987","0.05538777960400065","True","0.022847064769175862"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P47_olympiad_clean","0.66","0.6800916703975222","0.6797226148988303","0.6513346456541537","0.7026914610875552","0.05135681543340154","True","0.020091670397522132"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P48_counting_structure","0.73","0.6862294178142144","0.6850093364631954","0.6579242990665088","0.713773824051214","0.05584952498470519","False","0.043770582185785556"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P49_proof_of_optimality","0.71","0.7065826319009154","0.7069876405456857","0.6855617969745507","0.7392477623662527","0.053685965391702006","True","0.00341736809908455"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","17","P50_complete_argument","0.66","0.6656617907162179","0.6653105426190492","0.6255252381534141","0.6904220397065209","0.06489680155310684","True","0.005661790716217863"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P01_direct","0.71","0.6913380821841119","0.6916001369123557","0.634367400907785","0.7453926243766734","0.11102522346888843","True","0.018661917815888107"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P02_concise","0.61","0.6664487955132387","0.6664405091247034","0.6145494538204317","0.7191837333809805","0.10463427956054883","False","0.05644879551323867"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P03_step_by_step","0.74","0.699546111372591","0.6997044475882872","0.6476555089969006","0.746219385104137","0.09856387610723638","True","0.04045388862740895"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P04_formal","0.68","0.6771122962655342","0.6773987031022303","0.6308963184429192","0.7252293252765227","0.09433300683360357","True","0.0028877037344658962"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P05_verify","0.66","0.6945353828177306","0.6936353399109104","0.6393947712681871","0.7393758837967365","0.09998111252854935","True","0.03453538281773061"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P06_answer_only","0.64","0.6436995964677421","0.6436111640622565","0.5966698433025682","0.6809972242278316","0.08432738092526337","True","0.0036995964677420945"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P07_careful","0.71","0.6747078612930831","0.6755291611468446","0.6314234879607484","0.7132112085032961","0.08178772054254768","True","0.03529213870691683"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P08_short_proof","0.63","0.6499185476511228","0.6491027883843493","0.603744564482688","0.6943190979849253","0.09057453350223732","True","0.019918547651122775"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P09_competition","0.74","0.6704997577116524","0.669651880722473","0.6248145827811419","0.711370508763942","0.08655592598280015","False","0.06950024228834761"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P10_independent_check","0.72","0.6883956954538556","0.6878135590162298","0.6341099278697918","0.737041670674848","0.10293174280505624","True","0.03160430454614438"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P11_plan_then_solve","0.72","0.6842535679981089","0.6852124784670354","0.6307299711366995","0.738126168619136","0.10739619748243656","True","0.03574643200189109"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P12_no_guessing","0.68","0.6233187185695642","0.6230741958711096","0.5576900626234049","0.6688051092244827","0.11111504660107774","False","0.056681281430435826"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P13_symbolic","0.71","0.7134062523672169","0.7118377485977202","0.6717067004402357","0.7590388411977487","0.08733214075751294","True","0.003406252367216922"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P14_work_backwards","0.69","0.6568351391131095","0.6570977020453328","0.5981202992782382","0.7077595970554319","0.10963929777719372","True","0.03316486088689041"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P15_cases","0.71","0.7218171033462529","0.7210972618300199","0.6740107921378197","0.7653938672089132","0.09138307507109356","True","0.011817103346252966"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P16_invariants","0.73","0.7429092075797512","0.7422808707313555","0.7023792246790628","0.7901018862323375","0.08772266155327468","True","0.012909207579751225"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P17_constructive","0.63","0.6342783172356913","0.633971375188776","0.5816626529471336","0.6789947324352125","0.09733207948807887","True","0.004278317235691276"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P18_error_check","0.7","0.7257530313158469","0.7252369789771563","0.6783296610085356","0.771999154045217","0.09366949303668137","True","0.02575303131584694"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P19_minimal_formal","0.63","0.6613055370779916","0.6604728603432217","0.6081770440899463","0.7139881993245477","0.10581115523460138","True","0.03130553707799155"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P20_final_line_strict","0.7","0.735068171401047","0.7366882792375745","0.681075210779695","0.7959407576380639","0.11486554685836892","True","0.03506817140104701"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P21_boxed_only_after_reasoning","0.62","0.647876670276877","0.64639676171472","0.5946657675630116","0.6937297775390174","0.09906400997600584","True","0.027876670276877014"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P22_no_extra_final_text","0.7","0.7228208993802702","0.722820284236372","0.6738979287432152","0.7764739922517537","0.10257606350853854","True","0.02282089938027021"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P23_extractable_answer","0.7","0.7034040111733638","0.7036399769843411","0.6557761378601892","0.7580221669911479","0.1022460291309587","True","0.0034040111733638634"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P24_single_box","0.67","0.6674828687371172","0.6681453298814657","0.6141221874632681","0.7145919967720965","0.10046980930882843","True","0.002517131262882888"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P25_answer_format_first","0.69","0.6534314710808771","0.6534366595193221","0.5963284618252352","0.703605834308483","0.10727737248324776","True","0.03656852891912288"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P26_strict_output_contract","0.71","0.714580273442818","0.713945222253486","0.6719162102796402","0.7529157250578559","0.08099951477821565","True","0.004580273442818084"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P27_detailed_solution","0.69","0.5922194497954055","0.5933594668370474","0.5336264329935525","0.6434973239850287","0.10987089099147618","False","0.09778055020459442"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P28_medium_detail","0.72","0.6323277455711304","0.633393104813754","0.5739551115895604","0.686431792783154","0.11247668119359366","False","0.08767225442886961"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P29_lemma_style","0.67","0.6362038403320021","0.6354561562185507","0.593573443336697","0.6760160613738133","0.08244261803711628","True","0.03379615966799798"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P30_equation_focused","0.72","0.642290201145627","0.6424031472765069","0.5844116795773765","0.6887750816766118","0.10436340209923534","False","0.07770979885437301"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P31_explain_key_idea","0.66","0.6160157161068113","0.6152173217304158","0.5528639517832028","0.6719155279861753","0.11905157620297246","True","0.04398428389318876"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P32_rigorous_but_brief","0.65","0.6946363089014502","0.6944678777510189","0.6389661029843297","0.7461769438965662","0.10721084091223654","True","0.044636308901450206"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P33_constraint_check","0.64","0.6693688612871501","0.6718168318561321","0.618302597090319","0.7231778224869431","0.10487522539662408","True","0.029368861287150105"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P34_boundary_check","0.71","0.675296088157877","0.6731916145262145","0.6081479136946484","0.7237111457360913","0.11556323204144292","True","0.03470391184212296"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P35_sanity_check","0.72","0.7050425708961856","0.7055968509155957","0.653417246780669","0.755449765726664","0.10203251894599497","True","0.014957429103814368"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P36_substitution_check","0.7","0.6279914469248534","0.6296859157892286","0.583125117239795","0.6731484429231678","0.09002332568337279","False","0.07200855307514653"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P37_mistake_resistant","0.71","0.7036027528736823","0.7026929897090841","0.657465359377085","0.7478954412270441","0.09043008184995915","True","0.006397247126317618"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P38_double_check_final","0.73","0.7453557567063217","0.746750495535463","0.7015701165382234","0.7931481891942525","0.09157807265602902","True","0.015355756706321722"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P39_find_structure","0.71","0.7197991167786529","0.7195293115346947","0.6778263301333124","0.7646065279492767","0.08678019781596436","True","0.009799116778652972"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P40_transform_problem","0.71","0.6562885007588838","0.6571731641503142","0.5982690075560292","0.7017635641542486","0.10349455659821938","False","0.05371149924111618"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P41_symmetry_search","0.65","0.5978947410024442","0.5994788360508884","0.5346618756280803","0.6418264295206304","0.10716455389255009","False","0.0521052589975558"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P42_extreme_principle","0.65","0.6156288618052104","0.6165399505668334","0.5667127040270314","0.6591468455538738","0.09243414152684237","True","0.03437113819478965"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P43_auxiliary_object","0.7","0.6932504334312312","0.6934901948927201","0.6444091183403396","0.7457029362764226","0.10129381793608294","True","0.0067495665687687945"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P44_multiple_strategies","0.8","0.7595255544242536","0.7613565997719988","0.7165926763393184","0.8085342733950595","0.09194159705574101","True","0.04047444557574642"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P45_case_complete","0.66","0.6317289406880431","0.6322315636472567","0.5813477006689758","0.6801972454832629","0.0988495448142871","True","0.028271059311956948"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P46_construct_and_prove","0.67","0.7093506491291737","0.7119008923869997","0.6674036237783298","0.759970391938653","0.09256676816032317","True","0.03935064912917363"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P47_olympiad_clean","0.66","0.712667889921402","0.714055357558089","0.6713724941416276","0.7550655542455079","0.08369306010388033","False","0.05266788992140192"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P48_counting_structure","0.73","0.7301307809218336","0.7307667377161239","0.6762414532269918","0.797370550589616","0.12112909736262423","True","0.00013078092183360646"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P49_proof_of_optimality","0.71","0.6759576172127919","0.6755492367717565","0.6248252710267598","0.7167744493192915","0.09194917829253169","True","0.03404238278720806"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","18","P50_complete_argument","0.66","0.6743113889460222","0.674180955532851","0.6303079310601349","0.7238149997829146","0.0935070687227797","True","0.01431138894602213"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","P01_direct","0.71","0.6947236487760768","0.6944173698173115","0.6623977603590773","0.7225804564926164","0.060182696133539104","True","0.015276351223923124"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","P02_concise","0.61","0.6692081200841921","0.6688409333062996","0.628136022325632","0.69328454118393","0.06514851885829798","False","0.05920812008419207"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","P03_step_by_step","0.74","0.715815763909759","0.7157998875523357","0.6890844182291341","0.7497038066626137","0.06061938843347958","True","0.024184236090241007"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","P04_formal","0.68","0.6987034873655082","0.6984929308198041","0.673016311542485","0.7211870260984157","0.048170714555930694","True","0.018703487365508198"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","P05_verify","0.66","0.687679703416867","0.6866586688009373","0.6492889881937202","0.7165130454210767","0.06722405722735658","True","0.027679703416866985"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","P06_answer_only","0.64","0.6940036480854956","0.6935597873857237","0.6679969137089093","0.7189549469823198","0.05095803327341042","False","0.054003648085495626"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","P07_careful","0.71","0.6906214204712167","0.6908609935453792","0.6604408650231172","0.7186595815978019","0.05821871657468469","True","0.019378579528783302"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","P08_short_proof","0.63","0.6773973205724907","0.6767371845370347","0.6426717749964198","0.6986088556467641","0.055937080650344306","False","0.047397320572490687"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","P09_competition","0.74","0.7012717122887318","0.7007766073274144","0.6713848530889867","0.7295054788718693","0.058120625782882684","False","0.03872828771126824"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","P10_independent_check","0.72","0.710652743765844","0.711227348640918","0.6841646175755846","0.7444730722704066","0.060308454694822045","True","0.009347256234155998"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","P11_plan_then_solve","0.72","0.7064007535159488","0.7064391155321862","0.6763881479247467","0.7336988764348964","0.05731072851014973","True","0.013599246484051197"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","P12_no_guessing","0.68","0.6927037217228872","0.6928442706379773","0.659476701991673","0.7195300233686894","0.060053321377016466","True","0.01270372172288714"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","P13_symbolic","0.71","0.7205782175582864","0.721315304226344","0.6974204054780642","0.7537458707803228","0.05632546530225868","True","0.010578217558286473"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","P14_work_backwards","0.69","0.6768888961474011","0.6770787648773942","0.6419993161221915","0.7024486052024654","0.060449289080273916","True","0.013111103852598838"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","P15_cases","0.71","0.739875276436965","0.7399975676932617","0.7136885669411558","0.7747654942056845","0.061076927264528735","False","0.02987527643696508"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","P16_invariants","0.73","0.7185720608807596","0.7190145654723419","0.6927660284585669","0.7496537241035934","0.05688769564502649","True","0.011427939119240338"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","P17_constructive","0.63","0.6942974741913271","0.695403314394448","0.6652328622702511","0.726271259008121","0.061038396737869816","False","0.06429747419132714"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","P18_error_check","0.7","0.7071170820985162","0.706106826492139","0.6765817641715729","0.7354735221088645","0.05889175793729162","True","0.0071170820985162475"
"m2_bayesian_additive","olym_math","deepseek-anthropic","two_way_balanced","0.3","0.3","0.3","False","19","P19_minimal_formal","0.63","0.6882336276470429","0.6882142776292799","0.6536224689752331","0.715777964360471","0.0621554953852379","False","0.058233627647042874"
